,advisories,appId,app_id,app_view_url,apple_watch_enabled,apple_watch_icon,bundle_id,buys_ads,canonical_country,categories,content_rating,delta,downloads_revenue_date,eula_url,feature_graphic,global_rating_count,humanized_name,humanized_worldwide_last_month_downloads,humanized_worldwide_last_month_revenue,icon,iconUrl,icon_url,id,imessage_enabled,imessage_icon,in_app_purchases,name,os,price,privacy_policy_url,publisher_address,publisher_country,publisher_email,publisher_id,publisher_name,publisher_profile_url,rank,rating,rating_count,rating_count_for_current_version,rating_for_current_version,release_date,short_description,shows_ads,support_url,updated_date,url,valid_countries,version,website_url
126,[],940247939.0,940247939.0,/ios/us/intuit-inc/app/turbotax-tax-return-app/940247939/,True,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/1b/5f/11/1b5f116a-3525-b5c1-46b3-2ddf31bb7ffb/AppIcon-0-0-1x_U007emarketing-0-0-0-9-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,com.intuit.turbotax,True,US,"[6015, 6007]",4+,-6.0,2020-02-17T00:00:00Z,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewEula?cc=us&id=940247939,,390398.0,TurboTax Tax Return App,"{'downloads': 1000000, 'downloads_rounded': 1, 'prefix': None, 'string': '1m', 'units': 'm'}","{'prefix': '< $', 'revenue': 1000, 'revenue_rounded': 5, 'string': '< $5k', 'units': 'k'}",https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/e4/68/b7/e468b736-a88b-6451-ece2-28380781bf09/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/e4/68/b7/e468b736-a88b-6451-ece2-28380781bf09/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/e4/68/b7/e468b736-a88b-6451-ece2-28380781bf09/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,940247939.0,,,True,TurboTax Tax Return App,ios,0.0,http://security.intuit.com/privacy,,US,,313441566.0,Intuit Inc.,/ios/publisher/intuit-inc/313441566,43.0,5.0,390398.0,2636.0,5.0,2014-12-18T08:00:00Z,,,http://www.intuit.com,2020-02-18T00:00:00Z,https://apps.apple.com/US/app/id940247939?l=en,['US'],6.2.2,https://turbotax.intuit.com/personal-taxes/mobile-apps/turbotax.jsp
127,['Infrequent/Mild Cartoon or Fantasy Violence'],950812012.0,950812012.0,/ios/us/snowman/app/alto-s-adventure/950812012/,,,com.snowman.alto,True,US,"[6014, 7001, 7016]",9+,15.0,2020-02-17T00:00:00Z,,,30482.0,Alto's Adventure,"{'downloads': 7000, 'downloads_rounded': 7, 'prefix': None, 'string': '7k', 'units': 'k'}","{'prefix': '$', 'revenue': 30000, 'revenue_rounded': 30, 'string': '$30k', 'units': 'k'}",https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/b4/6f/92/b46f921a-a331-e327-5bab-5a5b538ea245/AppIcon-0-1x_U007emarketing-0-0-85-220-0-9.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/b4/6f/92/b46f921a-a331-e327-5bab-5a5b538ea245/AppIcon-0-1x_U007emarketing-0-0-85-220-0-9.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/b4/6f/92/b46f921a-a331-e327-5bab-5a5b538ea245/AppIcon-0-1x_U007emarketing-0-0-85-220-0-9.png/150x150bb.png,950812012.0,True,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/a1/10/e1/a110e19a-e21a-31ad-9262-50a070b9b850/iMessage_App_Icon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-181-0-0-0-0.png/768x1024bb.png,,Alto's Adventure,ios,0.99,http://www.builtbysnowman.com/privacy/,,,,524873456.0,Snowman,/ios/publisher/snowman/524873456,43.0,4.5,9283.0,327.0,4.5,2015-02-19T08:23:01Z,,True,http://altosadventure.com,2018-11-07T00:00:00Z,https://apps.apple.com/US/app/id950812012?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",1.6.3,http://altosadventure.com
128,"['Infrequent/Mild Mature/Suggestive Themes', 'Frequent/Intense Simulated Gambling', 'Infrequent/Mild Alcohol, Tobacco, or Drug Use or References', 'Infrequent/Mild Profanity or Crude Humor']",719525810.0,719525810.0,/ios/us/playtika-ltd/app/world-series-of-poker-wsop/719525810/,,,com.playtika.wsop,True,US,"[6014, 6016, 7005, 7006]",17+,-7.0,2020-02-17T00:00:00Z,,https://is4-ssl.mzstatic.com/image/thumb/Features117/v4/07/11/0e/07110eaa-50f3-4d19-aee8-be4eae070e37/source/4320x1080.png,305692.0,World Series of Poker,"{'downloads': 400000, 'downloads_rounded': 400, 'prefix': None, 'string': '400k', 'units': 'k'}","{'prefix': '$', 'revenue': 4000000, 'revenue_rounded': 4, 'string': '$4m', 'units': 'm'}",https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/82/44/83/82448327-73e7-e437-fd21-00d2887705aa/AppIcon-0-1x_U007emarketing-0-0-85-220-0-7.png/150x150bb.png,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/82/44/83/82448327-73e7-e437-fd21-00d2887705aa/AppIcon-0-1x_U007emarketing-0-0-85-220-0-7.png/150x150bb.png,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/82/44/83/82448327-73e7-e437-fd21-00d2887705aa/AppIcon-0-1x_U007emarketing-0-0-85-220-0-7.png/150x150bb.png,719525810.0,,,True,World Series of Poker - WSOP,ios,0.0,http://www.playtika.com/privacy-policy.html,,Israel,,447553567.0,Playtika LTD,/ios/publisher/playtika-ltd/447553567,43.0,4.5,189109.0,12.0,4.5,2013-11-20T15:34:42Z,,True,https://playtikaprod.service-now.com/wsop_support_main.do,2020-02-20T00:00:00Z,https://apps.apple.com/US/app/id719525810?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",7.2.0,http://www.facebook.com/WorldSeriesofPokerGame
129,[],919087726.0,919087726.0,/ios/us/photomath-inc/app/photomath/919087726/,,,com.microblink.PhotoMath,,US,"[6017, 6007]",4+,7.0,2020-02-17T00:00:00Z,,https://is3-ssl.mzstatic.com/image/thumb/Features123/v4/eb/a5/25/eba52562-9450-0a46-6752-f5c7f8c89662/source/4320x1080.png,633515.0,Photomath,"{'downloads': 2000000, 'downloads_rounded': 2, 'prefix': None, 'string': '2m', 'units': 'm'}","{'prefix': '$', 'revenue': 300000, 'revenue_rounded': 300, 'string': '$300k', 'units': 'k'}",https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/85/73/5f/85735f32-d8c1-b51f-6d55-f9c26241ab2d/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/85/73/5f/85735f32-d8c1-b51f-6d55-f9c26241ab2d/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/85/73/5f/85735f32-d8c1-b51f-6d55-f9c26241ab2d/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,919087726.0,,,True,Photomath,ios,0.0,https://photomath.net/privacypolicy,,US,,901413062.0,"Photomath, Inc.",/ios/publisher/photomath-inc/901413062,44.0,5.0,249240.0,7733.0,4.5,2014-10-17T13:56:43Z,,True,http://www.photomath.net,2020-02-03T00:00:00Z,https://apps.apple.com/US/app/id919087726?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",6.7.0,http://www.photomath.net
130,[],333710667.0,333710667.0,/ios/us/readdle-inc/app/scanner-pro-pdf-scanner-app/333710667/,,,com.readdle.Scanner,True,US,"[6000, 6007]",4+,-2.0,2020-02-17T00:00:00Z,,https://is4-ssl.mzstatic.com/image/thumb/Features3/v4/c9/b4/b4/c9b4b4f4-8a9e-0605-bd10-04b4d6d2b4f8/source/4320x1080.png,376081.0,Scanner Pro,"{'downloads': 10000, 'downloads_rounded': 10, 'prefix': None, 'string': '10k', 'units': 'k'}","{'prefix': '$', 'revenue': 70000, 'revenue_rounded': 70, 'string': '$70k', 'units': 'k'}",https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/72/a4/63/72a463f4-f42b-9fd5-4ba9-74284b835c85/ScannerPro-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/72/a4/63/72a463f4-f42b-9fd5-4ba9-74284b835c85/ScannerPro-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/72/a4/63/72a463f4-f42b-9fd5-4ba9-74284b835c85/ScannerPro-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,333710667.0,True,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/5c/0e/65/5c0e6544-cc26-b28d-3de7-681a2bcb4ccc/iMessage_App_Icon-0-0-1x_U007emarketing-0-0-0-0-0-3-sRGB-0-0-0-GLES2_U002c0-512MB-85-181-0-0.png/768x1024bb.png,True,Scanner Pro: PDF Scanner App,ios,3.99,https://readdle.com/scanner/privacy,,Ukraine,,285035419.0,Readdle Inc.,/ios/publisher/readdle-inc/285035419,44.0,5.0,147712.0,3002.0,5.0,2009-10-09T21:56:01Z,,True,http://readdle.com/contact,2020-02-10T00:00:00Z,https://apps.apple.com/US/app/id333710667?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",7.5.15,http://readdle.com
131,"['Infrequent/Mild Cartoon or Fantasy Violence', 'Infrequent/Mild Realistic Violence']",1322399438.0,1322399438.0,/ios/us/smilegate-megaport/app/epic-seven/1322399438/,,,com.stove.epic7.ios,True,US,"[6014, 7014]",12+,192.0,2020-02-17T00:00:00Z,,,98979.0,Epic Seven,"{'downloads': 80000, 'downloads_rounded': 80, 'prefix': None, 'string': '80k', 'units': 'k'}","{'prefix': '$', 'revenue': 3000000, 'revenue_rounded': 3, 'string': '$3m', 'units': 'm'}",https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/f4/0d/27/f40d2700-f03f-f057-f8bc-47008eb94c31/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/f4/0d/27/f40d2700-f03f-f057-f8bc-47008eb94c31/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/f4/0d/27/f40d2700-f03f-f057-f8bc-47008eb94c31/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/150x150bb.png,1322399438.0,,,True,Epic Seven,ios,0.0,http://terms.smilegatemegaport.com/privacy_policy_en/index.html,,South Korea,,588277915.0,Smilegate Megaport,/ios/publisher/smilegate-megaport/588277915,44.0,4.5,20636.0,446.0,4.5,2018-11-03T18:35:46Z,,,http://www.onstove.com/,2020-02-06T00:00:00Z,https://apps.apple.com/US/app/id1322399438?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",1.0.212,https://epic7.smilegatemegaport.com/world
132,"['Infrequent/Mild Profanity or Crude Humor', 'Frequent/Intense Realistic Violence', 'Infrequent/Mild Horror/Fear Themes', 'Infrequent/Mild Mature/Suggestive Themes']",1287282214.0,1287282214.0,/ios/us/activision-publishing-inc/app/call-of-duty-r-mobile/1287282214/,,,com.activision.callofduty.shooter,True,US,"[6014, 7001]",17+,-2.0,2020-02-17T00:00:00Z,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewEula?cc=ae&id=1287282214,https://is1-ssl.mzstatic.com/image/thumb/Features123/v4/55/97/5e/55975ec6-8fda-df77-9ad0-c1474a56184f/source/4320x1080.png,1884559.0,Call of Duty,"{'downloads': 4000000, 'downloads_rounded': 4, 'prefix': None, 'string': '4m', 'units': 'm'}","{'prefix': '$', 'revenue': 13000000, 'revenue_rounded': 13, 'string': '$13m', 'units': 'm'}",https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/f3/d9/57/f3d957ab-dc0b-1c6e-df4c-1fa7e58a5978/AppIcon-0-1x_U007emarketing-0-85-220-0-9.png/150x150bb.png,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/f3/d9/57/f3d957ab-dc0b-1c6e-df4c-1fa7e58a5978/AppIcon-0-1x_U007emarketing-0-85-220-0-9.png/150x150bb.png,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/f3/d9/57/f3d957ab-dc0b-1c6e-df4c-1fa7e58a5978/AppIcon-0-1x_U007emarketing-0-85-220-0-9.png/150x150bb.png,1287282214.0,,,True,Call of Duty®: Mobile,ios,0.0,https://www.activision.com/legal/privacy-policy,,US,,285005466.0,"Activision Publishing, Inc.",/ios/publisher/activision-publishing-inc/285005466,45.0,5.0,792972.0,75151.0,4.5,2019-09-30T20:32:41Z,,,https://support.activision.com,2020-01-16T00:00:00Z,https://apps.apple.com/US/app/id1287282214?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HU', 'IN', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MG', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PL', 'PT', 'QA', 'RO', 'SA', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE']",1.0.10,http://www.activision.com
133,[],365724094.0,365724094.0,/ios/us/core-coders-ltd/app/ski-tracks/365724094/,True,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/22/42/87/22428724-2720-ca5f-b20d-987bbab0fc19/AppIcon-0-0-1x_U007emarketing-0-0-0-9-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,com.corecoders.SkiTracks,,US,"[6010, 6004]",4+,-10.0,2020-02-17T00:00:00Z,,,4301.0,Ski Tracks,"{'downloads': 10000, 'downloads_rounded': 10, 'prefix': None, 'string': '10k', 'units': 'k'}","{'prefix': '$', 'revenue': 20000, 'revenue_rounded': 20, 'string': '$20k', 'units': 'k'}",https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/e0/85/71/e08571c2-df7f-6938-013f-bc447067c3ad/AppIcon-0-0-1x_U007emarketing-0-0-0-4-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/e0/85/71/e08571c2-df7f-6938-013f-bc447067c3ad/AppIcon-0-0-1x_U007emarketing-0-0-0-4-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/e0/85/71/e08571c2-df7f-6938-013f-bc447067c3ad/AppIcon-0-0-1x_U007emarketing-0-0-0-4-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,365724094.0,,,,Ski Tracks,ios,0.99,http://www.corecoders.com/privacy-policy/,,Great Britain,,294178619.0,Core Coders Ltd,/ios/publisher/core-coders-ltd/294178619,45.0,4.5,1158.0,47.0,4.0,2010-04-05T22:35:37Z,,,https://corecoders.zendesk.com/hc/en-gb/sections/201617831-iOS,2020-01-01T00:00:00Z,https://apps.apple.com/US/app/id365724094?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",2.4.4,https://www.corecoders.com/ski-tracks-app/
134,['Frequent/Intense Simulated Gambling'],1123582513.0,1123582513.0,/ios/us/product-madness/app/cashman-casino-las-vegas-slots/1123582513/,,,com.productmadness.mrcashmancasino,True,US,"[6014, 6012, 7006]",17+,7.0,2020-02-17T00:00:00Z,,,153221.0,Cashman Casino Las Vegas Slots,"{'downloads': 70000, 'downloads_rounded': 70, 'prefix': None, 'string': '70k', 'units': 'k'}","{'prefix': '$', 'revenue': 6000000, 'revenue_rounded': 6, 'string': '$6m', 'units': 'm'}",https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/e4/b4/58/e4b45857-d2d5-1c44-ff72-70aa826ce842/AppIcon-0-1x_U007emarketing-0-GLES2_U002c0-85-220-0-7.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/e4/b4/58/e4b45857-d2d5-1c44-ff72-70aa826ce842/AppIcon-0-1x_U007emarketing-0-GLES2_U002c0-85-220-0-7.png/150x150bb.png,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/e4/b4/58/e4b45857-d2d5-1c44-ff72-70aa826ce842/AppIcon-0-1x_U007emarketing-0-GLES2_U002c0-85-220-0-7.png/150x150bb.png,1123582513.0,,,True,Cashman Casino Las Vegas Slots,ios,0.0,https://www.productmadness.com/private-policy,,US,,525894639.0,Product Madness,/ios/publisher/product-madness/525894639,45.0,4.5,105008.0,43.0,4.5,2017-07-14T18:24:56Z,,,https://productmadness.zendesk.com/hc/en-us/requests/new,2020-02-19T00:00:00Z,https://apps.apple.com/US/app/id1123582513?l=en,"['US', 'AU', 'CA', 'FR', 'DE', 'GB', 'IT', 'JP', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",2.23.2,
135,[],962194608.0,962194608.0,/ios/us/google-llc/app/google-photos/962194608/,,,com.google.photos,True,US,[6008],4+,-1.0,2020-02-17T00:00:00Z,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewEula?cc=vn&id=962194608,,1094438.0,Google Photos,"{'downloads': 4000000, 'downloads_rounded': 4, 'prefix': None, 'string': '4m', 'units': 'm'}","{'prefix': '$', 'revenue': 400000, 'revenue_rounded': 400, 'string': '$400k', 'units': 'k'}",https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/61/16/c2/6116c2f1-1fa9-ebe8-ece6-2ab0f8fc39c9/logo_photos_color-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/61/16/c2/6116c2f1-1fa9-ebe8-ece6-2ab0f8fc39c9/logo_photos_color-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/61/16/c2/6116c2f1-1fa9-ebe8-ece6-2ab0f8fc39c9/logo_photos_color-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/150x150bb.png,962194608.0,True,https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/68/e5/af/68e5af5e-4709-f621-a547-46c260be67da/MessagesExtension-0-0-1x_U007emarketing-0-0-0-0-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-181-0-0.png/768x1024bb.png,True,Google Photos,ios,0.0,http://www.google.com/policies/privacy,,US,,281956209.0,Google LLC,/ios/publisher/google-llc/281956209,46.0,4.5,324694.0,1220.0,4.5,2015-05-28T20:53:27Z,,True,https://support.google.com/photos,2020-02-13T00:00:00Z,https://apps.apple.com/US/app/id962194608?l=en,"['US', 'AU', 'CA', 'CN', 'FR', 'DE', 'GB', 'IT', 'JP', 'KR', 'RU', 'DZ', 'AO', 'AR', 'AT', 'AZ', 'BB', 'BY', 'BE', 'BM', 'BR', 'BG', 'CL', 'CO', 'CR', 'HR', 'CZ', 'DK', 'DO', 'EC', 'EG', 'SV', 'FI', 'GH', 'GR', 'GT', 'HK', 'HU', 'IN', 'ID', 'IE', 'IL', 'KZ', 'KE', 'KW', 'LB', 'LT', 'LU', 'MO', 'MG', 'MY', 'MX', 'NL', 'NZ', 'NG', 'NO', 'OM', 'PK', 'PA', 'PE', 'PH', 'PL', 'PT', 'QA', 'RO', 'SA', 'SG', 'SK', 'SI', 'ZA', 'ES', 'LK', 'SE', 'CH', 'TW', 'TH', 'TN', 'TR', 'UA', 'AE', 'UY', 'UZ', 'VE', 'VN']",4.40,https://www.google.com/photos/about
